idf_weight,fakeness_score
1.5751846432293923,0.5651323602436633
1.2260661855966726,0.15260009083709725
1.496557242649637,0.6716854291793211
1.4818174954640906,0.6533053611200845
1.9430196615422195,0.5885125824893112
1.4752086369281618,0.9794025806986852
1.580691736400318,0.8738919265257417
1.421914628942355,-0.03309910775557201
1.5245530990065752,0.7970447997730086
1.573848783906474,0.7686126211592441
1.5307345612982255,0.7036067572391023
1.6430308893100893,0.9459346504339161
1.611287954373501,0.8071602762272017
1.7179385364090387,0.9999999999999996
1.655326538389795,0.5870761249465877
1.635089107609656,0.7384412701430398
1.9029480439661999,0.9738356066642855
1.7918054682859956,0.94240703352426
1.6823670906641008,0.657569355117197
1.8338280716912143,1.0
1.7868236683590226,0.28930536042359023
1.710404390474903,0.6989390546444523
1.6873057627974655,0.865789261167379
1.8555196245708927,0.5053236450933405
1.7523310834094652,0.6870209046089912
1.6409320177838758,0.205764430951201
1.9433524205002113,0.8994300936478785
1.7649111311527237,0.502971917496521
1.7225207594284846,0.6835344375029648
1.6900732938985001,0.7900105431407762
1.985016599643477,0.8361547544763446
1.5923579408177888,0.9999963303983066
2.380298013120353,0.998530851434926
1.7891788000211617,0.8064146584716894
1.5747853079247762,0.9977499480819396
1.5908942455968258,0.9929393865885388
2.153820316856361,0.7008597050259846
1.74421388684838,0.9242667850188506
1.839371126010199,0.847338496256814
1.8610345212384716,0.9208040060809721
1.7846388789108747,0.5943943420412436
1.837853668678386,0.5190840144685702
2.071740600854794,0.9060301734383283
2.251724055516054,0.9493474762960223
1.9778336559383438,0.8241887346929633
1.9253662909829974,0.44491451736803445
2.6770506847606246,1.0
1.949440705140289,0.759232300211492
1.8748454675164141,0.9080692787261766
2.1305439742826557,0.9233740638986292
1.9968813875891198,0.6986331487622051
1.9761704048545579,0.5303658367130661
1.975852992627957,0.6289161571337867
1.8860943226178568,0.7039519825065603
1.8921434970567188,0.9760613364009951
1.6788719508637355,0.9993408830637818
2.272945384640376,0.943540696418222
1.9718722647321731,0.471923644013581
1.871738176782976,0.866012231116497
2.00130834581025,0.9173674952828823
2.041087868399579,0.5039500737096918
1.6825410032399892,0.9999973741221833
2.2612320363122658,0.9977259416658488
1.684700395137702,0.9999967102987795
2.6416587055950065,0.047381574626597756
1.8704088125846696,0.6841631234422283
1.9999257395658872,0.8392872790819823
1.982280951305249,0.8912925638910307
1.9374328474617295,0.8370403557972848
2.0732156269709976,0.9999999969309945
2.767959448547418,0.6577163977791756
2.0498102475675086,0.4414167572333265
2.1144913357818815,0.9629874389151438
2.0375065641949655,0.7827145713986556
2.206841670689171,0.7255954256456223
1.7429883509542805,0.9999999709630103
2.0211826939838247,0.8391454183433098
2.6376243521513922,0.9999888376283719
2.0791002639217155,0.7476559805411511
2.3893928507154856,0.936189979201868
2.032848071651874,0.8773842497949171
2.0321941517366953,0.8293698164429009
2.0759622653873566,0.7842455051686368
2.016113750680293,0.7826057446881078
2.22288090107204,0.7946196155518364
2.0770444144198326,0.8365415042632756
1.7914415177799743,1.0
1.7808116142853363,0.9999999999995501
2.2498029043931207,0.9543790665850882
2.1446729221667984,0.8621965194056038
1.9203362965782125,-0.9092433587934139
2.2455307554957775,0.4540106739515828
2.139772037255635,0.6752502986662645
1.9748317053112168,-0.3971354087253942
2.1816219311552563,0.6504750305431495
1.8178077983369128,1.0
2.3946163174529103,0.8199901452423892
2.2868757960074877,0.9742849619478364
2.4839431101414546,0.8031447694405256
2.560259700114575,0.8941241355799601
2.4717969545903866,0.6247386591839135
2.3566436070800068,0.970781085042306
2.565648263973137,0.9901558670805237
2.41075696050445,0.9503071159863967
2.231741487616522,0.8030198951190846
1.851532826348115,1.0
2.8160475178443165,0.9990194496410527
2.1862371577128923,0.7707194558378061
1.8526608772212498,1.0
2.2690342662596112,0.8752678292957936
2.6077343840663594,0.5929819575781736
1.8568634814255611,1.0
1.8659551353806294,1.0
2.885426002332773,0.8337114609315719
2.216902929294899,0.7498066412818725
2.259554336385719,0.9049483787978747
2.3241628915748542,0.5362578686820143
2.27692059186477,0.7258557818687166
2.2769108452919404,0.7968187113522955
2.231685592723921,0.5325017556110501
2.3622360187980047,0.7465636291792774
2.253671123790361,0.9105585759604988
2.5095805584532913,0.9980691524862133
2.2897577133984104,0.4952199575123828
2.317597209730798,0.2553685690646099
2.3334498775593815,0.7597600487355707
2.2920375774548494,0.8266030303249585
2.703943639579909,0.5701758626013931
2.3623634028251845,0.9859828074748085
2.2432852667632623,0.6779197407586683
2.6787681313223186,0.9289801170322907
2.3308302550055218,0.7976718856837168
2.570556041246603,0.7307579437942497
2.2963611652115046,0.8022546723996069
2.371881578424189,0.5259905536313207
2.3389240921430945,0.9537843086300379
2.3767197285801567,0.85845511645677
2.3670987219969843,0.9320808704610026
2.2308630570666352,-0.23897022800913703
2.6730933682649423,0.9868413787870596
2.3219106307155575,0.6645484935249759
2.617985568794152,0.9979120678110636
2.5597551994862044,0.8782574631500346
2.310096563586115,0.9872424788680874
2.702550348059068,0.6014898613497539
2.602713181220407,0.8005439945196193
2.408086355593295,0.6048692494059211
2.5772851268355383,0.9899223514616118
2.6466682143942766,0.9220034150593588
2.632780399490933,0.5121844242304532
2.5894585990903907,0.2676208119364887
2.526562320886691,0.8353511286522619
2.8597571966594755,0.6180794959625768
3.1151165830653293,0.11438111908999526
2.518219405183065,0.8110188594597008
2.6405037037769135,0.40087171645883823
2.3985234664039963,0.9277640526531898
2.794278243160592,0.9973620566342092
2.4030686278866833,0.9804398127085021
2.3460285726893075,0.9616127856461123
2.346519561657174,0.980694987608103
2.3408894226882686,0.8100618764982392
2.894693075353741,0.9449520532275606
2.3482172454358223,0.9275768416209602
2.3850649311144156,0.9108700449526286
2.414753914136955,0.6556990994453835
2.404710104101984,0.7896091212623177
3.200954042048963,0.9875958638059628
2.897015774574972,0.9995574739829252
2.5151390747423883,0.9198872330985501
2.701079547656141,0.7544821773839503
2.3981052911840215,0.8797949052613396
2.448216053914498,0.5936359100726258
2.4084679635739716,0.8057126089966893
2.5440538592657127,0.9221223017061178
2.4376681612256963,0.9555250679545657
2.520707931705592,0.8178959228439651
2.4188417903476167,0.8129779925006702
2.6254108629779918,0.947004511289693
2.6313577099112795,0.9443583828334661
2.596410436755337,0.9922773809570247
2.56899720127179,0.6150471821217505
2.562997925078186,0.7280010368650045
2.454846998235133,0.9476509830784583
2.550837068232012,0.998983644766726
2.297916006827977,-0.7658785868982496
2.8084231697210815,0.9006714676345677
2.739989880233111,0.2938811272381485
2.6161458098717563,0.6101337991773719
2.4824656275085397,0.9805121719294816
2.4504549789222985,0.8094612970789572
2.4662890341447907,0.7645723139851517
2.5124834134463927,0.791238324389647
2.4751939669728706,0.9792914043979837
2.457489942135503,0.9591987592740572
2.5734755984355515,0.7791971422013553
2.4409586624384234,0.8518443741724848
2.580902260046117,0.9569672612090776
2.4738084591661145,0.7303714212901842
2.676963435723155,0.9196221957064417
2.4792665809207435,0.711027911465121
2.524129918784548,0.9346085838197784
2.492003770878145,0.7887854962623693
3.0142289471790082,0.8941231423151523
2.5714672149540063,0.7020576846974362
2.5375229199748666,0.8986473958151551
2.905410265533631,0.9972449352946113
2.7719809016668044,0.23081289589724685
2.7111098721253484,0.9981522053485101
2.6946602430499538,0.8276176938743061
2.835474559678381,0.8779779540547188
3.0978240558648036,0.5717158863321619
2.6067895740133893,0.8923373900732132
2.8578096971380162,0.9186745231403475
2.8526887591121604,0.28919897205503053
2.7204011560991033,0.9866079903246974
3.0541102472253976,-0.03910262038923262
2.8946147406298963,0.9539799806406872
2.9182775209800806,0.8338242103593028
2.5614767230420323,0.5883023544748249
2.8173741106393417,0.8962315115801442
2.5614896780599947,0.31970841910632997
2.5528686199791966,0.7923031851185993
2.991076455382097,0.8187084256311628
2.8983091699703607,0.6411674366303426
2.642763517720321,0.931406255106334
2.404499697075128,-0.9608050182718658
2.751171707265653,0.8840502380525863
2.576359872822073,0.9915876862597566
2.70776523670842,0.7701691843532659
2.844987381127785,0.7382194887448033
2.719763530073682,0.9985488040637136
2.7013079760685215,0.8692290054318483
2.8034218772973993,0.9950258029625336
2.6188586977327106,0.5329634522731459
2.6576945914536165,0.9768064513175694
2.5775352239128995,0.826247684410178
2.892898942538927,0.9999001960034519
3.08800107570634,0.3881789600480119
3.0104940206621618,0.990008641461255
2.4669252839035605,-0.9270256203366135
2.728666254039343,0.8852919360948392
2.648079906252158,0.9355578269720131
3.2589689097604144,0.9999857087383803
3.2257242133064405,0.33682507645419624
2.6513013108278134,0.9355372386230525
2.798472838922645,0.9443144073688661
3.0135839982986865,0.693290908888728
2.8125666231073403,0.8186423489444712
2.9601656579780182,0.9140611651624575
2.977761381684824,0.45068249195498367
2.677860525087845,0.815626297147235
3.0875186618771617,0.41037118295761865
2.6394947539379965,0.8279652416157581
2.8049851947018367,0.9996859612153375
2.9635619909935387,0.982647880508666
2.6386454097992096,0.7046435963159534
2.8835351746780558,0.9296344706099737
3.526295848707693,0.4436132887726152
2.966134630642807,0.5034249133677831
3.0066449272246016,0.6188088563561798
2.866436499343048,0.3568009207720726
2.8154739493167993,0.9986545502912807
2.6580464831109865,0.887083700888132
2.8910599886726436,0.8448971263468097
3.496926638266897,0.6594237953164579
2.686738903597926,0.4908855155578291
3.2078699374495465,0.9999999999994444
2.8588498294794342,0.9993852458807106
2.668853521891588,0.9989181860307639
3.284757460914249,0.19651761897598696
