,idf_weight,fakeness_score
while,-0.7704877792846075,0.0965083316857569
life,-0.47574958955218094,0.4281078644566403
news,-0.649832498540647,0.05980035491592495
back,-0.6631105641834063,-0.0026778170203100027
down,-0.6412326406077452,-0.09760722315663584
centsheadlin,-1.1989461920516447,-1.0
against,-0.4792234953546787,0.34390499559014387
him,-0.2643776209198636,0.38885275080618675
made,-0.7027112982285405,0.06024495514048289
last,-0.6636256776227731,0.1091118216580762
inform,-0.5571097934095859,-0.3329598672884031
global,0.030438589140567053,-0.760701827295388
own,-0.5735863155009776,-0.015307081232753261
help,-0.7338187637689864,-0.13333325272288987
go,-0.5914576961915358,-0.04550473365294627
did,-0.4849045569345899,0.22129688896902122
everi,-0.5474390948618081,-0.09332251074436282
food,0.02920226580821295,-0.9991404789607405
american,-0.2890960722826627,0.38958853401238014
same,-0.5507883692374911,-0.026671461113175754
still,-0.5631637721034887,0.02035610221028472
presid,-0.1973907769508869,0.7974927448185398
unit,-0.2361940222584443,0.42986993571360665
war,0.05994110546696643,0.5603695526843349
around,-0.5826736155152961,-0.09801696934758386
someth,-0.6562860813268113,-0.30828190928694665
under,-0.5158251055042524,-0.02655770532232027
whi,-0.4878558262770696,-0.04569823994954447
god,0.3912368120975332,0.7710877053956979
between,-0.5514799242263828,0.10349470899458835
dure,-0.49981725338635397,0.14310193058946674
thing,-0.39798385989350266,-0.1442101455999123
part,-0.5409396116692761,0.11349983177983547
great,-0.4163522937052221,-0.10608063079216934
sinc,-0.5235562444448066,0.06139162243735363
law,-0.09132041307770056,0.015792768835089843
doe,-0.4956835591559658,-0.028172388328390086
public,-0.2844418285268287,0.1295666849343411
anoth,-0.5408231646990945,0.03253986779302509
system,-0.16434426256329235,-0.6509488076870835
say,-0.4696410635267281,0.09629817190942003
long,-0.485889281475949,-0.1941531128780215
off,-0.48243849484709783,-0.13831403863100533
end,-0.4969011263638888,-0.22068757573962594
both,-0.4761223715039109,0.02377812038803251
without,-0.4983602528493461,-0.1408918543924279
power,-0.13279862421531652,-0.02483770099634608
research,-0.038855261768673384,-0.6390449036272005
never,-0.4134465051830861,0.20658407655269673
few,-0.4418741799923283,-0.35986968501164984
realli,-0.3659062044415842,0.017636643532128016
water,0.27730938855799186,-0.9622269731386154
each,-0.3724045819816737,-0.2734214081056022
money,-0.029578219528755903,-0.36092652536166225
media,-0.18100402256011766,0.21582430818125964
post,-0.5248586979774176,0.4100800947874861
health,0.10979254482775447,-0.18172372059732478
found,-0.3275900493851985,-0.03358903378538858
must,-0.2387176430990539,0.016050525618990452
high,-0.2730911406467374,-0.1761635938017163
too,-0.3516563719462529,0.06539064618310508
am,-0.12823489089018875,-0.25955486846584164
free,-0.3154091009323095,-0.3709421666996353
find,-0.3871789304208468,-0.14075448829363957
might,-0.25914369939523924,0.17736743005091826
place,-0.2908919153896279,-0.14829818803053396
keep,-0.2787069159614967,-0.3227432487933036
three,-0.30808745922843117,-0.21828323695073304
compani,0.09869389812762036,-0.8011452376236472
feder,0.19574727983245033,-0.4610541696993413
obama,0.4218689179338412,-0.005800077569851347
hous,0.01997824271566478,0.34689274740792464
next,-0.31438729253464304,-0.26927085459412325
look,-0.28429133037767185,-0.2124833169357081
million,0.08531826565733809,-0.13586675188647745
countri,-0.12453353302656037,0.2528672581764355
industri,0.35151684128110894,-0.9678320787028631
today,-0.2555875078807492,-0.04136427590165859
best,-0.24107776755036192,-0.13236633213133897
militari,0.3357245162337882,0.13763521059463857
accord,-0.22299954094521435,0.29220429844711737
man,0.053590668173076166,0.039976242883613455
put,-0.25821721579721174,0.06397914489667667
becom,-0.22411907533588782,-0.009983091539915279
control,-0.022563518408751513,-0.29948074577681805
real,-0.1472296417444122,-0.2707239720592861
north,0.2930028694862741,-0.4656374268447391
order,-0.11191697502707193,-0.2290764889658029
littl,-0.20165021557565146,-0.10572797056727545
busi,-0.02607701971011857,-0.7849342668683283
big,-0.14325149895825784,-0.4021441816490794
earth,0.3603674672051317,-0.7159744591208332
howev,-0.22762947449849627,0.1445585407123009
china,0.5419379654586168,-0.8993003809917446
alway,-0.19870330687631707,-0.08853416048329721
told,-0.12647404804822332,0.6545590856756247
number,-0.12735485704009528,-0.19684115317929773
alreadi,-0.18583205444707815,-0.1397001838129407
case,-0.09259741266746586,0.3614686159977154
group,0.009222395862142872,0.24329918384208948
import,-0.1793337644510496,-0.06631784432399446
home,-0.017270011164954076,0.1222365815652795
1,-0.010761882644030715,-0.5537917078669292
love,0.23595020758365787,0.25425838075469565
polic,0.5151348953540892,-0.14271680406077547
major,-0.08747960068913639,-0.14249842465312323
famili,0.10400587803825419,0.3545734523096111
within,-0.07308316150033495,-0.07486992672262804
better,-0.1778281431816151,-0.22510856897240483
percent,0.48968402401261535,0.5457568171535228
polit,0.12463394966814256,0.40977358754169235
chang,-0.033647519412218024,-0.048832615953061986
data,0.26498168693100527,-0.8710322566914105
growth,0.42829370904818576,-0.998318707743101
again,-0.11370361501207636,0.031767962908792136
until,-0.14860964230841847,-0.054355202358593036
actual,-0.1275309257777852,-0.14141806481065788
far,-0.1759848555761177,-0.15065595554524835
yet,-0.1602633876747391,0.03851326255456056
children,0.31358808758401574,0.4027785562553834
small,-0.024321812145065666,-0.5252678149160004
light,0.22161971294586746,-0.47802739802449945
analysi,0.5357674340702002,-0.16171030679270204
top,-0.05715508050105975,-0.13738928940286466
cours,-0.10094879832821738,0.005175037931771209
video,0.07168936089184509,0.0065657859053209755
social,0.19089419709871294,-0.08261272367132366
full,-0.15342470208346062,-0.292452929888547
im,0.17814628538347899,-0.14569992149593547
energi,0.48155812608542264,-0.916849770262163
away,-0.09058996619436188,0.048705246444148864
ever,-0.09968242577313179,-0.06820945807843615
2,0.030851036817115592,-0.29419989646230404
live,-0.031130382196561907,0.10023980233160135
econom,0.3185262337467866,-0.31525657293574305
least,-0.11245330227104933,-0.010107797512561412
onc,-0.11939950624133394,-0.05282931119853285
enough,-0.0704771028038355,0.09543405575663444
abl,-0.03866286527739184,-0.05773776797374097
white,0.2989182963778519,0.44463998335007604
less,-0.04020100174414744,-0.09266157747253845
histori,0.09165486860171426,0.15984329536503505
key,0.22662460315086552,-0.24420398582907932
past,-0.07531153329763506,0.07230872158715185
sever,-0.08839541876179144,0.0014950742266819361
lot,0.01875477648364768,-0.30142341407831164
read,-0.0392399437376033,-0.17666742729763119
noth,-0.028412514436677996,-0.1343034145979085
known,-0.010959722236335097,0.013746287892150155
2016,0.25100304819328917,-0.15517430530423504
10,0.008415309601347041,-0.2695058331846856
often,0.013064976329436973,0.11827301788468092
feel,0.17100186691126348,-0.007557817031674352
left,0.031057324465342737,0.1096371919889294
futur,0.09012166346520384,-0.07126110961784482
given,0.016718986606874008,0.11741289948851041
oil,0.908769090475309,-0.850102235793643
avail,-0.012343504531238348,-0.3200763120388752
bill,0.4203452706376161,-0.0012700255370658997
act,0.30840192026612095,-0.029842806661460664
seen,0.01164757034961687,0.057415560740814886
second,0.07988771968479523,-0.15527426296359292
appear,-0.22667331436445523,-0.6733711065593233
come,-0.03962447778321748,-0.20895683690427125
jesu,1.115900878805652,0.7647710713070668
nuclear,1.0805170003990179,0.33762992952351656
product,0.40793816359056245,-0.999989073870628
truth,0.2855244018979815,0.31540767748649823
financi,0.46010082427437965,-0.3978290046732521
got,0.11225086636258035,0.05390168074515578
though,0.013470318747990368,0.14064839372321036
person,0.191620659742053,-0.012363174336889271
right,0.3318150979458863,0.22460759806250286
sure,0.039135916748597926,-0.2838872740193983
depart,0.34218049778827986,0.06306373471006643
old,0.1695790879844773,-0.05391848202679317
3,0.13099746288071432,-0.8772865725324129
follow,0.04163482477728147,-0.11747993938937373
among,0.04121790621628202,0.14056416442455943
doesnt,0.06036590528644252,-0.0729924446670811
process,0.17456769582152754,-0.15558824300589014
across,0.04288662440247205,-0.1044946037210096
upon,0.2610790906572469,-0.42875993091978126
mind,0.21366362811507827,-0.5614668396136314
true,0.16367253582222369,0.13250287613692002
cant,0.07642758344998463,-0.023917314790842692
everyth,0.11921155550518005,-0.03193461549869825
intern,0.2991880126379831,0.32110090227447285
medic,0.6592869630718431,-0.3079932562431862
came,0.10622755809717725,0.20812492954551765
russia,0.7252159300854508,0.24069327813250085
els,-0.10491841794703322,-0.48861036476037123
open,0.19769512686062227,-0.07399634504945907
death,0.4197364611457362,0.09918166402904949
along,0.038512164233364496,-0.30668714757842375
done,0.08292519137426575,0.10729331006498266
current,0.1438472759981583,-0.2641008890427522
shall,1.2085834168836194,-0.8705423974480978
tax,0.9298320024408225,-0.9847293005912406
revenu,1.1691849788402722,-0.9999975985616864
2017,0.34641348751560397,-0.2220429459019817
clinton,1.0400981276022274,0.19426555771940235
church,0.908769090475309,0.997271380915367
get,0.11628665579137966,-0.23563422137439205
work,0.11808558141873726,0.014204901107450763
area,0.28872261362702833,-0.3792900268207192
name,0.2828670167940125,0.07726073134469313
abov,0.17671331243640206,-0.97165729023277
south,0.5111256687749928,-0.45248958105541714
technolog,0.4022403133525499,-0.7937394375292022
evid,0.39955262135656194,0.6229973008938705
whether,0.1438472759981583,0.3589993516278638
daili,0.21763375814061228,-0.18674611187530432
member,0.31249402549627453,0.330154425895697
didnt,0.22938800741153856,0.27422304946714804
rate,0.569125865714199,-0.9804502139259811
christ,0.9649034117948483,0.40657480289642667
gold,1.1437561088373884,-0.9670474449326342
almost,0.11449096048719323,0.004537533601934207
provid,0.11471524613833758,-0.1448338526764067
level,0.2699469404289082,-0.6438601515992705
anyth,0.12894762842725335,-0.1412589863537037
space,0.660834891092699,-0.773672716363452
took,0.15266178877583933,0.19463989808279436
taken,0.1371722983994631,0.006464383232255955
whole,0.21713662905080847,-0.17742161452851268
court,0.7600992786992447,0.8301242773451865
local,0.32847628958005365,0.04719316807915752
further,0.16226013945739443,0.038504217564242715
month,0.20160224032648202,0.15029044077061848
higher,0.4243115926545436,-0.9190531055105204
matter,0.2020917046175981,0.030822422014403772
valu,0.5488390659642068,-0.43237437568032944
thought,0.18245756604279306,-0.02626623981440579
experi,0.30053768622190785,-0.05840425111230807
washington,0.43198363666897316,0.830670067146613
school,0.5460729081200502,0.7295591202177802
men,0.571956623770222,0.0160446122844613
pleas,0.1986704750152884,-0.6503040147960117
john,0.4718934137642033,0.33750653746316206
later,0.20872302865297954,0.5058482464942828
below,0.20995589201063655,-0.9857642102629908
due,0.2321590692411648,-0.42000469241175353
simpli,0.21763375814061228,0.059699673989523916
four,0.2626383020123494,0.051034372576074016
care,0.4249231947652874,0.22139012744531672
ago,0.15826914909100637,0.20329146982262825
rather,0.2126735535310954,0.07388888315481257
former,0.3669850537903176,0.7573895663518824
exampl,0.21341601755569903,-0.13774394152333447
clear,0.1879936125314099,0.2692908730528243
5,0.2678533017064946,-0.5939067814946293
went,0.28952376733115204,0.0025170242753240757
offic,0.44220170922417157,0.3777928244818758
stop,0.24230088685590428,0.04364293157194976
form,0.26081945829521097,-0.29819627382693437
move,0.30486892387460224,-0.12440681357745875
togeth,0.2571916654537823,0.05909280073289147
themselv,0.25693304030363123,0.10175545719944123
cannot,0.30812970772088616,-0.007503877418576277
20,0.25100304819328917,-0.1341607266574908
special,0.39716961108405735,0.15743908704225817
per,0.5705402430936485,-0.7155047753609511
event,0.4835023281171004,-0.1256284786576184
action,0.29246683452396016,-0.05580385489282402
bad,0.31058229233811363,-0.40263412248911157
servic,0.4166979610412925,0.2891159434888757
air,0.6371071696772727,-0.2732227872899422
visit,0.21887766316715931,-0.34586612937275174
websit,0.2592630781205957,-0.11895330082515865
nation,0.4972186203597738,0.4289570741995228
lord,0.861281848843356,0.15945069786105548
attack,0.6535034799553938,0.5857770317546915
especi,0.2116844582253159,0.008030483789031706
someon,0.32238394429823153,0.04937623910815181
program,0.5645429062719786,0.29890119959553174
sourc,0.3348854961599576,-0.81526767975904
israel,1.2343632856500046,0.8875252567033016
2015,0.5101258686517174,-0.12439217355123555
billion,0.7566835373653173,-0.8807592695007216
caus,0.3652545004467719,-0.12211059980652883
hard,0.2574503575082051,0.016210405539367256
legal,0.5804972970153099,0.24183094130569915
economi,0.7596716724325735,-0.8797710146792064
instead,0.2400099934241107,0.11083363613389019
kind,0.31935163411280265,0.06973402818780827
earli,0.28632299641415,0.21408110690815874
five,0.3062262918753859,-0.06195104873864277
4,0.3537933853336691,-0.16927278596462403
word,0.3800605538864381,0.3085673729347811
everyon,0.27836560581443215,-0.1306013023144782
foreign,0.6792048284372398,0.3381402553123021
congress,0.6963121839031019,-0.06659508806514625
12,0.3788913391731332,-0.04037263828682003
either,0.23747069646025581,-0.05026529615291109
common,0.3751008051267457,-0.33415044528313165
offici,0.5457276757752556,0.5548581852766354
univers,0.5663030982352779,0.23150669625170095
hand,0.36727377073423334,-0.07457751671768031
creat,0.34049230628410293,-0.32991926071169253
marijuana,1.9350295579591015,-1.0
pay,0.4929529622313602,-0.6284956640682903
develop,0.5883908473836019,-0.9264328319745291
sens,0.4091418590806051,-0.005940845260288596
close,0.311947442989704,-0.06545952035736835
york,0.5242148608850067,0.3356203312209092
publish,0.30134836561560085,-0.03724056262717357
entir,0.3351650913080073,-0.43524679090478646
administr,0.5652466113078793,0.8848904786756229
forc,0.7335109467495065,0.23925245462223077
middl,0.5333780282365022,0.19940902044973674
line,0.39538607266650005,0.03832596286448253
fbi,1.3431582462427556,0.07285176480337152
run,0.3281985580890721,-0.14928861775483404
team,0.5350841639127715,0.3195253952625188
anyon,0.31413556781996765,-0.0035516773529949974
scienc,0.7630976532577607,-0.18299164598369355
email,0.6003492447085932,-0.5995037440604098
short,0.3543633320590801,-0.15799750828295733
low,0.5655986496132822,-0.9999305552771972
safeti,0.7169891550455163,-0.8796124600469036
land,0.69110925853438,-0.06847646253014039
central,0.6420359027364047,-0.17056727239618197
list,0.4770363006099163,-0.21234127477442477
debt,1.2643599543410313,-0.7950205565194486
interest,0.5603310436698301,-0.2288511804936798
center,0.5034859584626051,0.15333492960951478
watch,0.5101258686517174,-0.05985476297487358
way,0.3956831082535471,-0.12141386106455643
behind,0.343589504390097,0.08773908101678751
europ,0.7343442454102835,-0.5229875817649565
deal,0.5114591577395988,0.09498842853038125
intellig,0.8799105877814046,0.9819346121009065
blog,0.4500127843694783,-0.6883994202715843
privat,0.5952585097408345,0.03880994601579113
mr,1.0624153733562915,-0.0914041927555923
isnt,0.37335616219054457,-0.3703917438248905
recent,0.2839291235824737,0.28632089499931124
longer,0.40884079934808065,-0.04282925200477017
yourself,0.6531191011068728,-0.550457699351095
outsid,0.43692481592645643,0.5465423298161447
issu,0.46105181654791555,0.4284640969049007
tri,0.39776483148197644,-0.038568595912272574
access,0.5038169089554326,-0.21999582260848694
realiti,0.6087692680961173,0.1504073490955693
content,0.6596737205024066,-0.5778830591501494
variou,0.44625585311669064,-0.12930015986336263
strong,0.4844758484432087,0.14323110492742863
head,0.4642283383892085,-0.07290484899742855
similar,0.3500966285786099,0.010515801420389437
situat,0.49623262146309055,0.012768121165746216
saw,0.5772859904662605,0.0025440619824257382
chines,1.3355252040683183,-0.5212033601859598
night,0.5804972970153099,-0.03622622952598964
east,0.7206828307544664,0.139297446905019
total,0.5526550700398307,-0.562370705785495
young,0.6232107543607814,0.5417485914383287
age,0.6113460198715457,-0.27619260557541303
30,0.4680535319221218,-0.22309220916161132
itself,0.4203452706376161,-0.01944146214582798
15,0.45441378484004885,-0.24702810270215791
defens,0.8136890182134358,0.21926378294889637
near,0.46709586090466554,-0.29814211522966416
singl,0.4450066727287731,-0.4296547384830549
internet,0.8803928408771707,-0.7343898829753814
ask,0.5018328469309457,0.6241264380764313
certain,0.4867510883248154,-0.03966104300129192
california,0.8462517410941807,-0.011029936648392136
check,0.47221407047188246,-0.9642502845052946
contact,0.582643911556463,-0.9822105164779982
headlin,0.20331641451446875,-0.993086764139728
press,0.5391908053228871,0.5896037461022656
russian,1.213955802379338,0.47032615128040045
freedom,0.7088295079620525,0.7434528721392617
quit,0.43198363666897316,-0.28194046970074105
planet,0.9147419318843047,-0.770578839824277
site,0.5790687763623963,-0.4497467699073372
onlin,0.6439380565473986,-0.1534483465467038
popul,0.8551485969319175,-0.17493495604048126
theyr,0.6496663239484093,-0.1722312633890687
grow,0.49524759380267225,0.013262706066530017
goe,0.41518216617154546,-0.3705471527333457
messag,0.6756609595526701,0.3272921608730479
facebook,0.6748751357724966,0.520953355080858
week,0.45535938158200756,0.0010433722339193707
applic,1.2132826736517137,-0.9323955836377845
hillari,1.1646879906630339,0.05427557754906909
peac,0.8589184520162849,0.13214153695700515
dr,0.9508304181488996,0.12123625266823956
period,0.5927228277330651,-0.7601247964070568
wont,0.4776810251736886,-0.394315956874297
blood,1.0045210332685695,-0.18222052081165419
hope,0.4818818973762131,0.37821288752119187
weapon,1.0138484354689605,0.682230325065244
readi,0.5426259363157886,-0.4263067418828844
began,0.5457276757752556,0.3356690948482677
ground,0.660834891092699,-0.46144824683780405
donald,0.7503103002933196,0.4694994357155833
mean,0.497547502820148,-0.2755589211419103
credit,0.9222585036539467,-0.9208397020368917
lost,0.5762178425330429,0.11637506385045793
januari,0.7339275092815652,0.26153461015660096
ive,0.6382424153906594,-0.37249022809506727
latest,0.42400593181343055,0.050649392807192495
6,0.5844362837024991,-0.06480154820155892
diseas,1.0705497509032262,-0.9185591869109568
easi,0.5097928239540409,-0.40744862861566034
mass,0.7699850292845705,-0.06207456941449663
illeg,0.9963626066397138,-0.33228377775396256
justic,0.8453198180035759,0.6689082549506824
2012,0.7431360629050177,-0.23401204459331415
spirit,1.1886901807947792,0.29798904610136545
fall,0.628446172624069,-0.23221322405278355
leav,0.4991935395362831,0.031698267229413046
2014,0.697115042121331,-0.05431928242123396
christian,1.075227848435374,0.9998722239711741
soon,0.5131282728286664,0.051591219439915514
wrong,0.5905544918034492,0.07996095933792713
page,0.5992561891454173,0.3088308145388081
price,1.1140711637306553,-0.9999718427592691
natur,0.687920861588364,-0.5130821019541425
job,0.6485180424167407,-0.610546502486137
lead,0.49164410435006173,-0.1671762696791924
deep,0.7351782390368731,-0.7117850822974096
nearli,0.5011723667378525,0.16842970310361594
half,0.5698328043460231,-0.09933638468211425
simpl,0.5350841639127715,-0.5081188509232515
secret,0.8570317479992335,0.462020636589888
decemb,0.7477723352238923,0.08809571184629239
via,0.5084617532440536,0.1863763651630843
insid,0.628446172624069,0.2297042489673642
friend,0.5959841728473126,0.12055066902357159
rememb,0.6080342711867657,-0.6477483159599735
vote,1.0277252123204603,0.13695958057939905
investig,0.8920372400734508,0.11165102872637833
involv,0.582643911556463,0.07006950223711694
trade,1.197262038634494,-0.9851463259667261
agenc,0.7682587330550741,0.12853545843181835
xx,4.0162730268019455,-1.0
rest,0.5198327329259652,-0.4417020634458141
statement,0.6469890485788621,0.6075473979771344
forecast,1.198587332049598,-0.9999998764792111
individu,0.7149429929304026,-0.5336571955281424
crisi,0.8765413123568722,0.04668155521180095
hear,0.5502250195487289,0.019217508548267315
hold,0.5694792725598338,0.10800433899375883
led,0.5730202273591085,0.35896477300661345
written,0.6050996738714655,-0.11649127867264852
child,1.0143998249844743,0.6270978543424346
shoot,1.0434992986151979,-0.5238076060124863
heard,0.6194878804730549,-0.11531838187818
syria,1.425367885106029,0.5823087582949986
problem,0.6740899290264881,-0.4713439132473347
averag,0.806047157775396,-0.0900895889889679
thousand,0.6050996738714655,0.48842525272177184
expect,0.693107181359924,-0.08943894699532584
releas,0.6168900908431911,0.2875199184256956
perhap,0.6202313472929218,0.04330459162102662
8,0.6069327877445141,-0.42214714260274533
director,0.7588170080499651,0.6189341498992549
includ,0.5374776547634172,-0.616561688203686
game,0.9638541488057647,0.12067592685477058
counti,1.1743492792598649,-0.12651245783331666
amount,0.6280713038237576,-0.6116957185572016
crimin,0.9167408331545404,-0.009555785802986994
kill,0.8556190523414224,0.1703941784527927
spiritu,1.1257163063601685,0.3265654257429771
citizen,0.8159477831781271,0.09675499725716485
street,0.8622287737756245,0.08558141931105467
7,0.6939074695063541,-0.14068366124341347
safe,0.7431360629050177,-0.40263412248911157
consid,0.5883908473836019,-0.2194122698990726
receiv,0.628446172624069,0.13492866759364075
bit,0.6142990322422667,-0.44437499881842635
2013,0.77779045462905,0.16827257899773596
cut,0.7443983705707398,-0.35399273375388773
bank,1.2350507598967975,-0.8720139946468598
100,0.6450810879909061,-0.39262532741894096
iran,1.5788117188923396,0.7510699060984756
talk,0.7494635960388492,-0.10601097162535733
west,0.8900870663775189,0.15903964478132426
demand,0.8495203282403027,-0.30807468799562554
becam,0.6991250122464816,0.4296721128648764
hit,0.6963121839031019,-0.5298627259372366
fals,1.0056138698343573,-0.024017762035547396
wrote,0.6855362175586103,0.8578149154712924
red,0.90036817133034,-0.006160519367206518
decis,0.7448194941346153,0.7242774650486985
dead,0.8439235597482543,0.3002033501186545
held,0.6265732323103039,0.4885727464441334
huge,0.6333322982587876,-0.5222962831970218
radio,0.9829114192160509,-0.1443964034858629
complet,0.6128214360220445,-0.22702049626799747
third,0.7427156475284394,0.04692906782331829
seem,0.6378638569367139,0.047091349951170036
sent,0.7039654879958247,0.09427234215508684
twitter,0.7194500889809977,-0.5169735160351361
ad,0.6265732323103039,0.6065421992098621
moment,0.7080171932266738,-0.015430626148681403
articl,0.6527348699486837,-0.9982519093338929
focu,0.6764474013375319,-0.13581815645702544
need,0.6235838051746281,0.004278269594248707
religi,1.1634068425792745,0.9941132005638122
leader,0.8047046354221373,0.7985238261015384
massiv,0.7465057640843792,-0.1883030977928476
march,0.8693594371897229,0.8117840364797024
himself,0.7927023576295368,0.528858671108823
network,0.8291501965591542,-0.12778087651025993
seri,0.7532794236147003,0.2495334680273955
six,0.6647152265657111,0.2038336574660904
dollar,0.9202485537284992,-0.17711120752734177
father,1.1576619014626857,0.2979737288208417
role,0.7096424830891429,0.3025133948190364
septemb,0.9147419318843047,-0.20186359161422163
morn,0.8055994500315279,-0.17189917249033193
civil,0.938996569409793,0.180937353375219
although,0.664326514751752,0.1335627377980646
seriou,0.664326514751752,0.020663228138604328
car,1.1999143841984345,-0.595604615730954
front,0.731846429699222,0.15445712113721788
brought,0.6827613010075277,0.1710277487336065
design,0.7100492186353018,-0.13540581501538385
govern,0.8429938028126981,0.1572622700733346
final,0.6382424153906594,0.058674141692405035
main,0.693107181359924,-0.22223131315555533
invest,1.0350179631429564,-0.9999987834294334
western,0.9247766355244533,-0.3767500723323791
take,0.6080342711867657,-0.13248697260622933
beyond,0.69110925853438,-0.005506664182657439
armi,1.1031626257669278,0.19339905572777405
return,0.7747477677645512,-0.13053979707815488
50,0.7566835373653173,-0.1562063234349096
london,1.5905180275815893,-0.24843331820139836
easili,0.6054660279201115,-0.7631354955142529
want,0.7422954088266757,0.06967158000497875
sign,0.7469277762445926,0.17016251851554265
minut,0.9062908972958217,-0.317893052611266
book,0.9712222154003732,0.038480475882307186
studi,0.9487622720211178,-0.6951759451533674
knowledg,0.8006878488020679,-0.1190314364722288
region,0.8641253178934756,-0.029207836731515058
